Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
autonomous_driving_tutorial,darkthecross/autonomous_driving_tutorial,https://github.com/darkthecross/autonomous_driving_tutorial,2019-10-20T04:59:19Z,0
AutonomousDriving-with-RL,eugeniu1994/AutonomousDriving-with-RL,https://github.com/eugeniu1994/AutonomousDriving-with-RL,2021-05-28T12:02:17Z,0
self-driving-i8,timeo-schmidt/self-driving-i8,https://github.com/timeo-schmidt/self-driving-i8,2017-10-02T16:22:32Z,0
VehicleDetection,darkthecross/VehicleDetection,https://github.com/darkthecross/VehicleDetection,2018-08-04T03:01:40Z,0
SDCND_Advanced_Lane_Finding,j-rilling/SDCND_Advanced_Lane_Finding,https://github.com/j-rilling/SDCND_Advanced_Lane_Finding,2019-09-25T12:37:15Z,0
SDCND_Behavioral_Cloning,j-rilling/SDCND_Behavioral_Cloning,https://github.com/j-rilling/SDCND_Behavioral_Cloning,2019-09-02T16:23:28Z,0
Autonomous-Low-Cost-RC_Car,Dhaour9x/Autonomous-Low-Cost-RC_Car,https://github.com/Dhaour9x/Autonomous-Low-Cost-RC_Car,2020-06-14T17:36:25Z,0
contest-avd-2021,dev-guys-unisa/contest-avd-2021,https://github.com/dev-guys-unisa/contest-avd-2021,2021-09-22T09:19:14Z,0
fsds_client,EPFL-RT-Driverless/fsds_client,https://github.com/EPFL-RT-Driverless/fsds_client,2023-01-18T15:49:55Z,0
CarND-P1-LaneLinesDetection,hossamkhalil01/CarND-P1-LaneLinesDetection,https://github.com/hossamkhalil01/CarND-P1-LaneLinesDetection,2021-02-01T18:08:58Z,0
MEME-START-Semester,MEME-Phoenix/MEME-START-Semester,https://github.com/MEME-Phoenix/MEME-START-Semester,2021-02-22T02:04:12Z,0
Autonomous-Car-Pi,RayanAziz/Autonomous-Car-Pi,https://github.com/RayanAziz/Autonomous-Car-Pi,2022-09-30T11:28:31Z,0
bev-segmentation,GreatGameDota/bev-segmentation,https://github.com/GreatGameDota/bev-segmentation,2022-09-22T15:40:50Z,0
MORAI-DriveExample_UDP,MORAI-Autonomous/MORAI-DriveExample_UDP,https://github.com/MORAI-Autonomous/MORAI-DriveExample_UDP,2022-06-28T06:01:13Z,0
semantic-segmentation,sonalrpatel/semantic-segmentation,https://github.com/sonalrpatel/semantic-segmentation,2022-09-04T13:35:58Z,0
CarND-Behavioral-Cloning-P3,vilion/CarND-Behavioral-Cloning-P3,https://github.com/vilion/CarND-Behavioral-Cloning-P3,2017-11-12T09:23:08Z,0
Autonomous-Driving-BehavioralCloning,tulabingryan/Autonomous-Driving-BehavioralCloning,https://github.com/tulabingryan/Autonomous-Driving-BehavioralCloning,2018-08-12T09:23:11Z,0
SDC-EndToEndLearning,BabakShah/SDC-EndToEndLearning,https://github.com/BabakShah/SDC-EndToEndLearning,2018-01-16T09:37:59Z,0
SDC-Behavioral-Cloning,da-phil/SDC-Behavioral-Cloning,https://github.com/da-phil/SDC-Behavioral-Cloning,2018-02-19T22:14:45Z,0
PAD,AlberBM96/PAD,https://github.com/AlberBM96/PAD,2019-08-11T10:01:50Z,0
autonomous-driving,iisys-hof/autonomous-driving,https://github.com/iisys-hof/autonomous-driving,2020-08-06T10:23:49Z,0
lanedetection,yannikmotzet/lanedetection,https://github.com/yannikmotzet/lanedetection,2021-01-17T13:14:55Z,0
autonomous_drone_tracking_tank,sahilbadyal/autonomous_drone_tracking_tank,https://github.com/sahilbadyal/autonomous_drone_tracking_tank,2020-07-13T01:09:52Z,0
CARL-dataset,aatiibutt/CARL-dataset,https://github.com/aatiibutt/CARL-dataset,2022-09-28T12:21:24Z,0
OpenCV_Lanedetection,agakshay/OpenCV_Lanedetection,https://github.com/agakshay/OpenCV_Lanedetection,2020-12-10T12:41:59Z,0
Temple-Race-Car-Deeplearning-Repository,ANI717/Temple-Race-Car-Deeplearning-Repository,https://github.com/ANI717/Temple-Race-Car-Deeplearning-Repository,2022-11-21T03:38:39Z,0
matsimConfigGenerator,davidvelascogarcia/matsimConfigGenerator,https://github.com/davidvelascogarcia/matsimConfigGenerator,2022-02-03T16:53:40Z,0
Lane-Following,WHEEL-E/Lane-Following,https://github.com/WHEEL-E/Lane-Following,2022-12-24T13:42:51Z,0
Automated-Vehicles-Research,NikhilKanamarla/Automated-Vehicles-Research,https://github.com/NikhilKanamarla/Automated-Vehicles-Research,2019-12-21T22:30:44Z,0
synthetic_vehicle_speed_detection-dataset,invett/synthetic_vehicle_speed_detection-dataset,https://github.com/invett/synthetic_vehicle_speed_detection-dataset,2021-05-25T08:58:22Z,0
USOA,tmvhs1004/USOA,https://github.com/tmvhs1004/USOA,2022-07-21T00:49:34Z,0
matsimDataGenerator,davidvelascogarcia/matsimDataGenerator,https://github.com/davidvelascogarcia/matsimDataGenerator,2022-02-03T16:54:38Z,0
hw_adse,junmeng6025/hw_adse,https://github.com/junmeng6025/hw_adse,2022-04-13T08:04:17Z,0
CollisionWarningService,5G-ERA/CollisionWarningService,https://github.com/5G-ERA/CollisionWarningService,2023-03-02T12:13:41Z,0
CarND-Advanced-Lane-Lines-P4,joethompson1961/CarND-Advanced-Lane-Lines-P4,https://github.com/joethompson1961/CarND-Advanced-Lane-Lines-P4,2017-07-13T22:36:37Z,0
matsimNetGenerator,davidvelascogarcia/matsimNetGenerator,https://github.com/davidvelascogarcia/matsimNetGenerator,2022-02-03T16:54:51Z,0
parknet-21,lukashaverbeck/parknet-21,https://github.com/lukashaverbeck/parknet-21,2022-09-18T08:02:27Z,0
CoreSegNet,Gio99c/CoreSegNet,https://github.com/Gio99c/CoreSegNet,2022-06-25T07:48:35Z,0
Sign-Recognition-Porsche-Hack-2022,davidmartinez13/Sign-Recognition-Porsche-Hack-2022,https://github.com/davidmartinez13/Sign-Recognition-Porsche-Hack-2022,2022-07-04T14:56:54Z,0
acar,Miikkasna/acar,https://github.com/Miikkasna/acar,2022-08-27T07:37:20Z,0
CarND-Behavioral-Cloning-P3,joethompson1961/CarND-Behavioral-Cloning-P3,https://github.com/joethompson1961/CarND-Behavioral-Cloning-P3,2017-07-13T22:38:58Z,0
3D-Object-Detection,jaswanthbjk/3D-Object-Detection,https://github.com/jaswanthbjk/3D-Object-Detection,2021-08-05T17:28:06Z,0
pathgan_pytorch,d1024choi/pathgan_pytorch,https://github.com/d1024choi/pathgan_pytorch,2022-07-26T03:51:42Z,0
matsimPlansGenerator,davidvelascogarcia/matsimPlansGenerator,https://github.com/davidvelascogarcia/matsimPlansGenerator,2022-02-03T16:55:03Z,0
CarND-Behavioral-Cloning-P3,mischastik/CarND-Behavioral-Cloning-P3,https://github.com/mischastik/CarND-Behavioral-Cloning-P3,2017-10-20T21:39:59Z,0
detekcja-przeszkod,robert-czwartosz/detekcja-przeszkod,https://github.com/robert-czwartosz/detekcja-przeszkod,2020-10-27T16:11:24Z,0
rnn_vae,3lis/rnn_vae,https://github.com/3lis/rnn_vae,2020-04-07T18:11:01Z,0
generative-cars,AleTM1/generative-cars,https://github.com/AleTM1/generative-cars,2021-04-14T11:18:10Z,0
SelfDrivingCar,amaankhan02/SelfDrivingCar,https://github.com/amaankhan02/SelfDrivingCar,2022-07-24T14:08:05Z,0
da-panopticfpn,Chris1nexus/da-panopticfpn,https://github.com/Chris1nexus/da-panopticfpn,2022-11-25T15:45:04Z,0
agbotROS2019,UM-agBOT/agbotROS2019,https://github.com/UM-agBOT/agbotROS2019,2020-04-09T01:00:31Z,0
hough-circle-traffic-light,jordankzf/hough-circle-traffic-light,https://github.com/jordankzf/hough-circle-traffic-light,2021-01-12T08:49:28Z,0
Autonomous-Vehicle-System,naveen21553/Autonomous-Vehicle-System,https://github.com/naveen21553/Autonomous-Vehicle-System,2020-10-07T15:17:41Z,0
matsimDataAdapter,davidvelascogarcia/matsimDataAdapter,https://github.com/davidvelascogarcia/matsimDataAdapter,2022-02-03T16:54:26Z,0
NEAT_competition,Gabri95/NEAT_competition,https://github.com/Gabri95/NEAT_competition,2018-02-05T16:00:46Z,0
drive_learner,RedwanNewaz/drive_learner,https://github.com/RedwanNewaz/drive_learner,2018-02-02T01:35:44Z,0
ros2-autonomous-driving,mortenterhart/ros2-autonomous-driving,https://github.com/mortenterhart/ros2-autonomous-driving,2022-10-27T23:05:54Z,0
autonomous-car,skumar24/autonomous-car,https://github.com/skumar24/autonomous-car,2019-08-14T18:11:05Z,0
AutonomousDrivingSimulator,Miikkasna/AutonomousDrivingSimulator,https://github.com/Miikkasna/AutonomousDrivingSimulator,2022-08-27T07:44:51Z,0
ros_deu,pers0n4/ros_deu,https://github.com/pers0n4/ros_deu,2021-12-19T09:19:19Z,1
simpleAutonomousDriving,Matteo-Sperti/simpleAutonomousDriving,https://github.com/Matteo-Sperti/simpleAutonomousDriving,2022-12-16T21:59:58Z,0
traffic_sign_detection,projektdexter/traffic_sign_detection,https://github.com/projektdexter/traffic_sign_detection,2022-11-23T20:56:28Z,0
LG-AI_Rader,GNOEYHEAT/LG-AI_Rader,https://github.com/GNOEYHEAT/LG-AI_Rader,2022-09-14T04:40:02Z,0
CarND-Behavioral-Cloning-Project-4,myresearch-ai/CarND-Behavioral-Cloning-Project-4,https://github.com/myresearch-ai/CarND-Behavioral-Cloning-Project-4,2021-08-17T02:44:47Z,0
Self-Driving-Car,somjit101/Self-Driving-Car,https://github.com/somjit101/Self-Driving-Car,2021-11-23T05:25:45Z,0
Defects4DL,MissMeriel/Defects4DL,https://github.com/MissMeriel/Defects4DL,2022-07-20T16:38:26Z,0
Autonomous_car_behavioural_cloning,Anuhya101/Autonomous_car_behavioural_cloning,https://github.com/Anuhya101/Autonomous_car_behavioural_cloning,2022-03-11T07:28:16Z,0
autonomous-driving-simulated,abh006/autonomous-driving-simulated,https://github.com/abh006/autonomous-driving-simulated,2020-07-16T14:55:51Z,0
Self-driving-cars,Peyxw/Self-driving-cars,https://github.com/Peyxw/Self-driving-cars,2021-07-23T23:06:55Z,0
Behavioral_Cloning,jinglebot/Behavioral_Cloning,https://github.com/jinglebot/Behavioral_Cloning,2017-07-20T20:10:00Z,0
CarND-Vehicle-Detection-P5,joethompson1961/CarND-Vehicle-Detection-P5,https://github.com/joethompson1961/CarND-Vehicle-Detection-P5,2017-07-13T23:20:12Z,0
